path,noisy_labels_1,noisy_labels_5,noisy_labels_25,noisy_labels_50
train/n03425413/n03425413_2074.jpeg,n03425413,n03425413,n02979186,n03425413
train/n03425413/n03425413_22658.jpeg,n03425413,n03425413,n03425413,n03417042
train/n03425413/n03425413_12729.jpeg,n03425413,n03425413,n03425413,n03417042
train/n03425413/n03425413_14424.jpeg,n03425413,n03425413,n03425413,n03394916
train/n03425413/n03425413_15837.jpeg,n03425413,n03425413,n02102040,n03000684
train/n03425413/n03425413_7668.jpeg,n03425413,n03425413,n03425413,n03888257
train/n03425413/n03425413_10875.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_13958.jpeg,n03425413,n03425413,n03425413,n02102040
train/n03425413/n03425413_16949.jpeg,n03425413,n03425413,n03425413,n03028079
train/n03425413/n03425413_33253.jpeg,n03425413,n03425413,n02102040,n03425413
train/n03425413/n03425413_13257.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_14554.jpeg,n03425413,n03425413,n01440764,n03425413
train/n03425413/ILSVRC2012_val_00042375.jpeg,n03425413,n03425413,n03425413,n03394916
train/n03425413/n03425413_12984.jpeg,n03425413,n03425413,n03425413,n03000684
train/n03425413/n03425413_9693.jpeg,n03425413,n03425413,n03425413,n01440764
train/n03425413/n03425413_20806.jpeg,n03425413,n03425413,n02102040,n03417042
train/n03425413/n03425413_18234.jpeg,n03425413,n03425413,n03028079,n01440764
train/n03425413/n03425413_7515.jpeg,n03425413,n03425413,n03425413,n03417042
train/n03425413/n03425413_14645.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_10747.jpeg,n03425413,n03425413,n03417042,n03425413
train/n03425413/n03425413_20659.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_364.jpeg,n03425413,n03425413,n03417042,n03888257
train/n03425413/n03425413_13279.jpeg,n03425413,n03425413,n03028079,n03425413
train/n03425413/n03425413_13004.jpeg,n03425413,n03425413,n03425413,n02102040
train/n03425413/n03425413_13708.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_29238.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_16724.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_27196.jpeg,n03425413,n03425413,n02102040,n03425413
train/n03425413/n03425413_17369.jpeg,n03425413,n03425413,n03425413,n01440764
train/n03425413/n03425413_356.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_13479.jpeg,n03425413,n03425413,n03425413,n03417042
train/n03425413/n03425413_14504.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_28779.jpeg,n03425413,n03425413,n03425413,n02102040
train/n03425413/n03425413_2586.jpeg,n03425413,n03425413,n03425413,n03028079
train/n03425413/n03425413_16189.jpeg,n03425413,n03425413,n03425413,n03028079
train/n03425413/n03425413_14536.jpeg,n03425413,n03425413,n03425413,n02102040
train/n03425413/n03425413_21695.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_26097.jpeg,n03425413,n03425413,n03445777,n03425413
train/n03425413/n03425413_6449.jpeg,n03425413,n03425413,n03417042,n03417042
train/n03425413/n03425413_20839.jpeg,n03425413,n03425413,n03425413,n02102040
train/n03425413/n03425413_31049.jpeg,n03425413,n03425413,n03000684,n03425413
train/n03425413/n03425413_22154.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_4138.jpeg,n03425413,n03425413,n03445777,n03425413
train/n03425413/n03425413_21659.jpeg,n03425413,n03425413,n03000684,n02102040
train/n03425413/n03425413_20618.jpeg,n03425413,n03425413,n03417042,n01440764
train/n03425413/n03425413_24884.jpeg,n03425413,n03000684,n03425413,n03028079
train/n03425413/n03425413_15577.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_15158.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_10477.jpeg,n03425413,n03425413,n03425413,n03445777
train/n03425413/n03425413_2443.jpeg,n03425413,n03888257,n03425413,n03425413
train/n03425413/n03425413_21347.jpeg,n03425413,n03425413,n03417042,n03417042
train/n03425413/n03425413_9453.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_14756.jpeg,n03425413,n03425413,n03417042,n02979186
train/n03425413/n03425413_14629.jpeg,n03425413,n03425413,n03425413,n03888257
train/n03425413/n03425413_14235.jpeg,n03425413,n03425413,n03425413,n03888257
train/n03425413/n03425413_19723.jpeg,n03425413,n03425413,n02979186,n03425413
train/n03425413/n03425413_16755.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_30283.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_21185.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_15109.jpeg,n03425413,n03000684,n03425413,n03394916
train/n03425413/n03425413_17679.jpeg,n03425413,n03425413,n03425413,n01440764
train/n03425413/n03425413_13025.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_11284.jpeg,n03425413,n03425413,n03000684,n03394916
train/n03425413/n03425413_13384.jpeg,n03425413,n03425413,n03425413,n03000684
train/n03425413/n03425413_3629.jpeg,n03425413,n03425413,n03425413,n03417042
train/n03425413/n03425413_16468.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_14923.jpeg,n03425413,n03417042,n03425413,n03445777
train/n03425413/n03425413_15969.jpeg,n03425413,n03425413,n03425413,n03888257
train/n03425413/n03425413_1846.jpeg,n03425413,n03425413,n03888257,n02979186
train/n03425413/n03425413_21283.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_13598.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_15035.jpeg,n03425413,n03425413,n02979186,n03425413
train/n03425413/n03425413_1306.jpeg,n03425413,n03425413,n03888257,n03888257
train/n03425413/ILSVRC2012_val_00048059.jpeg,n03425413,n03425413,n03425413,n03888257
train/n03425413/n03425413_8567.jpeg,n03425413,n03425413,n03425413,n03445777
train/n03425413/n03425413_145.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_12685.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_14023.jpeg,n03425413,n03425413,n03425413,n03394916
train/n03425413/n03425413_19473.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_18953.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_11564.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_15286.jpeg,n03425413,n03425413,n03028079,n03445777
train/n03425413/n03425413_7393.jpeg,n03425413,n03425413,n03425413,n03888257
train/n03425413/n03425413_3408.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_12807.jpeg,n03425413,n03425413,n03445777,n02102040
train/n03425413/n03425413_14594.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_21059.jpeg,n03425413,n03425413,n03425413,n03445777
train/n03425413/n03425413_13986.jpeg,n03425413,n03425413,n03888257,n03425413
train/n03425413/ILSVRC2012_val_00037555.jpeg,n03425413,n03425413,n03425413,n03028079
train/n03425413/n03425413_14877.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_21665.jpeg,n03425413,n03425413,n03425413,n03417042
train/n03425413/n03425413_14279.jpeg,n03425413,n03425413,n02102040,n03425413
train/n03425413/ILSVRC2012_val_00044734.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_16613.jpeg,n03425413,n03425413,n03425413,n02979186
train/n03425413/n03425413_19034.jpeg,n03425413,n03425413,n03425413,n02979186
train/n03425413/n03425413_13596.jpeg,n03425413,n03425413,n03000684,n03417042
train/n03425413/n03425413_27335.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_20675.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_13345.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_21996.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_18713.jpeg,n03425413,n03425413,n03425413,n03417042
train/n03425413/n03425413_15944.jpeg,n03425413,n03425413,n03425413,n03888257
train/n03425413/n03425413_20578.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_27.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_18478.jpeg,n03425413,n03425413,n03425413,n03445777
train/n03425413/n03425413_638.jpeg,n03425413,n03425413,n03425413,n03028079
train/n03425413/n03425413_88.jpeg,n03425413,n03425413,n03425413,n02102040
train/n03425413/n03425413_4679.jpeg,n03425413,n03425413,n03425413,n01440764
train/n03425413/n03425413_6949.jpeg,n03425413,n03425413,n03425413,n03028079
train/n03425413/n03425413_6253.jpeg,n03425413,n03425413,n02102040,n03425413
train/n03425413/n03425413_1469.jpeg,n03425413,n03425413,n03425413,n02102040
train/n03425413/n03425413_32995.jpeg,n03425413,n03425413,n03425413,n01440764
train/n03425413/n03425413_14618.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_13206.jpeg,n03425413,n03425413,n02979186,n03445777
train/n03425413/n03425413_31505.jpeg,n03425413,n03417042,n03425413,n03417042
train/n03425413/n03425413_465.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_9905.jpeg,n03425413,n03425413,n03425413,n03445777
train/n03425413/n03425413_15976.jpeg,n03425413,n03425413,n03425413,n03000684
train/n03425413/n03425413_5864.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_10784.jpeg,n03425413,n03425413,n03425413,n03445777
train/n03425413/n03425413_19198.jpeg,n03425413,n03425413,n03000684,n03000684
train/n03425413/n03425413_16109.jpeg,n03425413,n03425413,n03000684,n03425413
train/n03425413/n03425413_21725.jpeg,n03425413,n03425413,n03394916,n03425413
train/n03425413/n03425413_21019.jpeg,n03425413,n03425413,n03425413,n03445777
train/n03425413/n03425413_1055.jpeg,n03425413,n03425413,n03425413,n03028079
train/n03425413/n03425413_14146.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_12903.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_13289.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_6859.jpeg,n03425413,n03425413,n03028079,n03445777
train/n03425413/n03425413_1717.jpeg,n03425413,n03425413,n01440764,n03425413
train/n03425413/n03425413_13543.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_15525.jpeg,n03425413,n03425413,n03425413,n03028079
train/n03425413/n03425413_16517.jpeg,n03425413,n03425413,n03425413,n02979186
train/n03425413/n03425413_12623.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_19416.jpeg,n03425413,n03394916,n03425413,n03888257
train/n03425413/n03425413_16116.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_21395.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_5065.jpeg,n03425413,n03425413,n03425413,n03445777
train/n03425413/n03425413_7645.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_32926.jpeg,n03425413,n03425413,n02102040,n03425413
train/n03425413/n03425413_28064.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/ILSVRC2012_val_00023044.jpeg,n02979186,n03425413,n03425413,n03888257
train/n03425413/n03425413_14188.jpeg,n03425413,n03425413,n02102040,n03417042
train/n03425413/n03425413_14614.jpeg,n03425413,n03425413,n02102040,n03425413
train/n03425413/n03425413_13809.jpeg,n03425413,n03425413,n03445777,n03425413
train/n03425413/n03425413_3103.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_21003.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_17538.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_16788.jpeg,n03425413,n03425413,n03425413,n03394916
train/n03425413/n03425413_5777.jpeg,n03425413,n03425413,n03425413,n02102040
train/n03425413/n03425413_19363.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_15994.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_19119.jpeg,n03425413,n03425413,n02102040,n02102040
train/n03425413/n03425413_20286.jpeg,n03425413,n03425413,n03425413,n03417042
train/n03425413/n03425413_22717.jpeg,n03425413,n03425413,n03417042,n03425413
train/n03425413/n03425413_15528.jpeg,n03425413,n03425413,n03425413,n03000684
train/n03425413/n03425413_13687.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_8248.jpeg,n03425413,n03425413,n01440764,n03000684
train/n03425413/n03425413_14388.jpeg,n03425413,n03425413,n03425413,n03028079
train/n03425413/n03425413_21747.jpeg,n03425413,n03425413,n03425413,n03000684
train/n03425413/n03425413_6757.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_1854.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_16965.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_12788.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_14485.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_11949.jpeg,n03425413,n03425413,n03425413,n01440764
train/n03425413/n03425413_21958.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_20168.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_8003.jpeg,n03425413,n03425413,n03425413,n03888257
train/n03425413/n03425413_21285.jpeg,n03425413,n03425413,n03425413,n01440764
train/n03425413/n03425413_659.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_21595.jpeg,n03425413,n03425413,n03425413,n02102040
train/n03425413/n03425413_11135.jpeg,n03425413,n03425413,n03425413,n03888257
train/n03425413/n03425413_21435.jpeg,n03425413,n03028079,n03425413,n03888257
train/n03425413/n03425413_9035.jpeg,n03425413,n03425413,n03425413,n01440764
train/n03425413/n03425413_11924.jpeg,n03425413,n03425413,n03425413,n02979186
train/n03425413/n03425413_8077.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_9668.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_19719.jpeg,n03425413,n03425413,n03425413,n03888257
train/n03425413/ILSVRC2012_val_00024806.jpeg,n03425413,n03425413,n03425413,n03000684
train/n03425413/n03425413_11029.jpeg,n03425413,n03425413,n02102040,n03425413
train/n03425413/n03425413_19944.jpeg,n03425413,n03425413,n03394916,n03425413
train/n03425413/n03425413_24155.jpeg,n03425413,n03425413,n03425413,n01440764
train/n03425413/n03425413_20786.jpeg,n03425413,n03425413,n03425413,n03888257
train/n03425413/n03425413_21245.jpeg,n03425413,n03425413,n03888257,n03425413
train/n03425413/n03425413_14803.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_16246.jpeg,n03425413,n03425413,n03425413,n03417042
train/n03425413/n03425413_1257.jpeg,n03425413,n03425413,n03425413,n02102040
train/n03425413/n03425413_19127.jpeg,n03425413,n03425413,n03425413,n03888257
train/n03425413/n03425413_10537.jpeg,n03425413,n03425413,n03425413,n03417042
train/n03425413/n03425413_13489.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_12909.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_21104.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_15094.jpeg,n03425413,n03425413,n03425413,n02979186
train/n03425413/n03425413_14356.jpeg,n03425413,n03425413,n03425413,n03445777
train/n03425413/n03425413_21448.jpeg,n03425413,n03425413,n03394916,n03888257
train/n03425413/n03425413_7736.jpeg,n03425413,n03425413,n03425413,n03000684
train/n03425413/n03425413_17338.jpeg,n03425413,n03425413,n03394916,n03425413
train/n03425413/n03425413_21259.jpeg,n03425413,n03425413,n02102040,n03417042
train/n03425413/n03425413_8557.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_22613.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_13216.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_6234.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_1114.jpeg,n03425413,n03425413,n03425413,n02102040
train/n03425413/n03425413_15009.jpeg,n03425413,n03425413,n03888257,n03425413
train/n03425413/n03425413_20137.jpeg,n03425413,n03425413,n02102040,n03425413
train/n03425413/n03425413_14016.jpeg,n03425413,n03425413,n02979186,n03425413
train/n03425413/n03425413_22055.jpeg,n03425413,n03425413,n03417042,n02102040
train/n03425413/n03425413_10527.jpeg,n03425413,n03425413,n03425413,n01440764
train/n03425413/n03425413_20558.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_15057.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_1255.jpeg,n03425413,n03425413,n03425413,n03394916
train/n03425413/n03425413_14114.jpeg,n03425413,n03425413,n03425413,n03000684
train/n03425413/n03425413_20799.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_14244.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_20607.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_18017.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_21354.jpeg,n03425413,n03425413,n03445777,n03028079
train/n03425413/n03425413_9733.jpeg,n03425413,n03425413,n03000684,n03888257
train/n03425413/ILSVRC2012_val_00040715.jpeg,n03425413,n03425413,n01440764,n03000684
train/n03425413/n03425413_20814.jpeg,n03425413,n03425413,n03888257,n03425413
train/n03425413/n03425413_13517.jpeg,n03425413,n03425413,n02979186,n03425413
train/n03425413/ILSVRC2012_val_00012504.jpeg,n03425413,n03425413,n03425413,n03888257
train/n03425413/n03425413_12249.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_6657.jpeg,n03425413,n03425413,n03888257,n03425413
train/n03425413/n03425413_16748.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_10955.jpeg,n03425413,n03425413,n03425413,n03000684
train/n03425413/n03425413_15594.jpeg,n03425413,n03425413,n03445777,n03425413
train/n03425413/n03425413_11064.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_8934.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_21276.jpeg,n03425413,n03425413,n03425413,n03425413
train/n03425413/n03425413_19116.jpeg,n03425413,n03425413,n03425413,n03888257
train/n03425413/n03425413_17055.jpeg,n03425413,n03425413,n03425413,n03417042
